0.000000	 0.008658 
0.000125	 0.016812 
0.000250	 0.023734 
0.000375	 0.029866 
0.000500	 0.034052 
0.000625	 0.036347 
0.000750	 0.036629 
0.000875	 0.034612 
0.001000	 0.031231 
0.001125	 0.025860 
0.001250	 0.019079 
0.001375	 0.011267 
0.001500	 0.002858 
0.001625	 -0.005683 
0.001750	 -0.013883 
0.001875	 -0.021292 
0.002000	 -0.027503 
0.002125	 -0.032177 
0.002250	 -0.035060 
0.002375	 -0.036001 
0.002500	 -0.034952 
0.002625	 -0.031978 
0.002750	 -0.027526 
0.002875	 -0.021030 
0.003000	 -0.013672 
0.003125	 -0.005582 
0.003250	 0.002790 
0.003375	 0.010982 
0.003500	 0.018543 
0.003625	 0.025056 
0.003750	 0.030167 
0.003875	 0.033597 
0.004000	 0.035441 
0.004125	 0.034783 
0.004250	 0.032209 
0.004375	 0.028405 
0.004500	 0.022768 
0.004625	 0.015893 
0.004750	 0.008162 
0.004875	 0.000006 
0.005000	 -0.008125 
0.005125	 -0.015783 
0.005250	 -0.022546 
0.005375	 -0.028043 
0.005500	 -0.031976 
0.005625	 -0.034133 
0.005750	 -0.034399 
0.005875	 -0.032767 
0.006000	 -0.029332 
0.006125	 -0.024289 
0.006250	 -0.017922 
0.006375	 -0.010586 
0.006500	 -0.002690 
0.006625	 0.005331 
0.006750	 0.012755 
0.006875	 0.019991 
0.007000	 0.025824 
0.007125	 0.030214 
0.007250	 0.032924 
0.007375	 0.033808 
0.007500	 0.032824 
0.007625	 0.030032 
0.007750	 0.025592 
0.007875	 0.019754 
0.008000	 0.012844 
0.008125	 0.005247 
0.008250	 -0.002615 
0.008375	 -0.010308 
0.008500	 -0.017131 
0.008625	 -0.023528 
0.008750	 -0.028328 
0.008875	 -0.031551 
0.009000	 -0.033022 
0.009125	 -0.032667 
0.009250	 -0.030511 
0.009375	 -0.026678 
0.009500	 -0.021107 
0.009625	 -0.014930 
0.009750	 -0.007670 
0.009875	 -0.000010 
0.010000	 0.007904 
0.010125	 0.015095 
0.010250	 0.021168 
0.010375	 0.026332 
0.010500	 0.030027 
0.010625	 0.031776 
0.010750	 0.032584 
0.010875	 0.031051 
0.011000	 0.027548 
0.011125	 0.022814 
0.011250	 0.016835 
0.011375	 0.009947 
0.011500	 0.002531 
0.011625	 -0.005001 
0.011750	 -0.012234 
0.011875	 -0.018491 
0.012000	 -0.024248 
0.012125	 -0.028372 
0.012250	 -0.030917 
0.012375	 -0.031471 
0.012500	 -0.030827 
0.012625	 -0.028206 
0.012750	 -0.024038 
0.012875	 -0.018556 
0.013000	 -0.012067 
0.013125	 -0.005211 
0.013250	 0.002451 
0.013375	 0.009677 
0.013500	 0.016346 
0.013625	 0.022092 
0.013750	 0.026601 
0.013875	 0.029628 
0.014000	 0.031011 
0.014125	 0.030679 
0.014250	 0.028655 
0.014375	 0.025056 
0.014500	 0.019809 
